tweet_created_at,tweet_favorite_count,tweet_in_reply_to_user_id,tweet_retweet_count,user_created_at,user_default_profile,user_default_profile_image,user_favourites_count,user_followers_count,user_friends_count,user_geo_enabled,user_has_extended_profile,user_id,user_listed_count,user_location,user_statuses_count,user_name,user_screen_name
Fri Sep 07 15:03:43 +0000 2018,0,41634520 ,0,Sun Apr 05 14:23:58 +0000 2009,1,0,111,23,339,1,0,28994331 ,0,TEXAS,18,Lynn Moczygemba,lynnmoczygemba
Fri Sep 07 15:02:53 +0000 2018,0,1367531 ,0,Sun Jul 22 19:34:15 +0000 2018,1,0,329,9,58,0,0,1021116228411190000 ,0,United States,295,matthew254045,matthew254045
Fri Sep 07 15:02:33 +0000 2018,0,26589987 ,0,Sun Apr 15 17:00:31 +0000 2012,1,0,1061,744,557,1,1,554488294 ,14,India,1192,SandeshNarayan,snsandyihb6
Fri Sep 07 15:01:01 +0000 2018,0,275276082 ,0,Mon Aug 08 19:22:45 +0000 2016,0,0,38143,1073,928,0,0,762730789956161000 ,2,United States,48053,Miss Apropos,MissApropos
Fri Sep 07 15:00:21 +0000 2018,0,371539066 ,0,Mon Jul 06 19:07:46 +0000 2009,1,0,680,1346,1992,1,0,54299656 ,26,Where else but Dade (Miami),28650,IG: Rashe_Maurice,CognacPapi82
Fri Sep 07 14:59:51 +0000 2018,0,1367531 ,0,Sun Jul 08 19:15:09 +0000 2012,1,0,168,90,407,1,0,630450815 ,2,,413,Poitrain,poitrain7
Fri Sep 07 14:57:29 +0000 2018,0,25073877 ,0,Mon Oct 19 00:32:41 +0000 2009,0,0,2250,210,1836,1,0,83483175 ,1,"Oakland, CA",5563,Mike Stover,MikeTheStove
Fri Sep 07 14:57:22 +0000 2018,0,415859364 ,0,Wed Apr 01 21:37:20 +0000 2009,0,0,40155,758,1517,1,0,28202726 ,14,USA,23489,Jim Trotter,Meatrecruiter
Fri Sep 07 14:57:21 +0000 2018,0,1917731 ,0,Mon May 17 16:38:00 +0000 2010,0,0,38195,5187,5618,1,0,144907880 ,138,Colorado USA,77884,5FtOh,nahlaw
Fri Sep 07 14:57:12 +0000 2018,0,40255499 ,0,Wed May 01 20:19:00 +0000 2013,1,0,4506,302,708,1,1,1395471402 ,4,"Melbourne, Australia",3603,Rosa Bruno,Latinmagic64
Fri Sep 07 14:57:06 +0000 2018,0,2688323834 ,0,Thu Dec 10 01:20:30 +0000 2009,1,0,1254,73,197,0,0,95787979 ,0,,1263,Jye Dragon,SEXYJYE55
Fri Sep 07 14:56:54 +0000 2018,0,25073877 ,0,Mon Jun 15 13:24:00 +0000 2009,0,0,15116,59,279,0,1,47332881 ,0,texas,561,elizabeth hernandez,sistermoon73
Fri Sep 07 14:56:32 +0000 2018,1,814607821916409000 ,0,Tue May 03 09:33:21 +0000 2016,0,0,8728,16979,9305,0,0,727430836191006000 ,219,The World. Current-Philippines,1021,Travel Bugs World 锔,TravelBugsWorld
Fri Sep 07 14:55:10 +0000 2018,0,25019638 ,0,Sat Sep 25 21:36:54 +0000 2010,1,0,11591,268,1141,1,1,195123082 ,2,"The Gulag, via Pgh, PA",14610,KSD,ksdpgh81
Fri Sep 07 14:54:01 +0000 2018,0,25073877 ,0,Thu Dec 10 01:20:30 +0000 2009,1,0,1254,73,197,0,0,95787979 ,0,,1263,Jye Dragon,SEXYJYE55
Fri Sep 07 14:53:58 +0000 2018,0,25073877 ,0,Sun Jul 23 22:09:10 +0000 2017,1,0,137,10,42,0,1,889246032567185000 ,0,,261,Rex,yourearex
Fri Sep 07 14:53:57 +0000 2018,0,108155579 ,0,Sat Jul 18 19:59:55 +0000 2015,0,0,10169,1293,1145,0,1,3382121055 ,80,Germany,29936,Calem,CalemAnnk
Fri Sep 07 14:53:31 +0000 2018,0,25073877 ,0,Sun Sep 16 04:00:04 +0000 2012,1,1,697,21,186,0,0,826445851 ,0,,2401,vicki wiltshire,vickiwiltshire
Fri Sep 07 14:53:27 +0000 2018,0,4479939514 ,1,Mon Dec 14 09:53:44 +0000 2015,0,0,36,495,36,0,0,4479939514 ,0,,618,onewildcard,onewildtweet
Fri Sep 07 14:53:19 +0000 2018,0,415859364 ,0,Sat Apr 07 16:17:36 +0000 2018,1,0,5,26,226,0,0,982653627939655000 ,0,"Atlanta, GA",110,Dat Boi C'No,RocstaYoung
Fri Sep 07 14:52:55 +0000 2018,0,1021971752891680000 ,0,Sun Jul 26 12:49:44 +0000 2015,1,0,5369,480,1214,0,0,3295105632 ,9,United States,7183,Steph吼葛金,stephdowns39
Fri Sep 07 14:52:09 +0000 2018,0,2688323834 ,0,Wed Jun 01 13:59:10 +0000 2011,1,0,37,21,58,1,1,309076994 ,0,"Montr茅al, Qu茅bec",171,Stella Y Mandagi,syvn43
Fri Sep 07 14:51:41 +0000 2018,0,415859364 ,0,Sat Apr 30 23:33:22 +0000 2016,0,0,2938,1635,3742,0,1,726555071580934000 ,2,"New York, USA",17887,M眉nferit Beikta,ForzaNoPasaran
Fri Sep 07 14:50:27 +0000 2018,0,358882793 ,0,Sat Jul 02 21:14:17 +0000 2011,1,0,157,324,256,0,0,328162231 ,1,Land of the twiddlin thumbs!,19269,illiam,Ticky_O
Fri Sep 07 14:47:45 +0000 2018,0,415859364 ,0,Tue Aug 11 20:34:38 +0000 2009,0,0,10706,1984,2086,1,1,64816131 ,41,International ,81541,FRESHTEMBER 9/12,TheFreshmatic
Fri Sep 07 14:47:33 +0000 2018,0,22420762 ,0,Mon Jan 30 20:00:50 +0000 2012,0,0,22189,813,2908,0,0,478904588 ,1,The Bay,6832,christina 烩锔  撅,norlaskan
Fri Sep 07 14:47:00 +0000 2018,0,415859364 ,0,Mon Aug 27 14:26:13 +0000 2018,1,0,9,8,21,0,1,1034084673037710000 ,0,"Atlanta, GA",38,lipstick and Cognac,lipstick_cognac
Fri Sep 07 14:45:59 +0000 2018,0,960455428248363000 ,0,Thu Feb 14 01:51:41 +0000 2013,0,0,1208,145,211,0,1,1177356474 ,14,"Huntersville, NC",2088,Andre Jawann Brown,Icybolt21
Fri Sep 07 14:45:26 +0000 2018,0,23083404 ,0,Thu Feb 11 13:40:33 +0000 2016,1,0,24819,62,414,1,1,4892745390 ,7,"Charlotte, NC",24874,Tyler,QCtyler704
Fri Sep 07 14:45:18 +0000 2018,4,826574570878550000 ,0,Thu Mar 16 04:51:30 +0000 2017,1,0,49925,1452,1376,0,0,842236861225431000 ,0,"Left Coast, U.S.A.",23814,WindaWester (Certified Ambien Free),WindaWester
Fri Sep 07 14:45:03 +0000 2018,1,1025025331261060000 ,0,Tue Feb 07 17:56:18 +0000 2017,1,0,4938,665,642,1,1,829026009869647000 ,3,United States,,SubversiveWare吼糕粳False,5355
Fri Sep 07 14:45:00 +0000 2018,0,415859364 ,0,Sat Mar 03 16:30:55 +0000 2012,0,0,3041,835,2762,1,0,513343510 ,8,"Nairobi, Kenya",5643,Anthony Nyasimi,antonynyasimi
Fri Sep 07 14:44:37 +0000 2018,0,25073877 ,0,Sat Feb 03 11:04:25 +0000 2018,1,0,2788,33,156,0,0,959744375075950000 ,1,,5414,true american,TRA7198
Fri Sep 07 14:43:53 +0000 2018,1,41957116 ,0,Wed Apr 03 17:06:15 +0000 2013,1,0,15365,485,148,0,0,1325021844 ,25,Twitterville,29677,Gulag Grog Shoppe,GulagGrogShoppe
Fri Sep 07 14:43:45 +0000 2018,2,25073877 ,1,Fri Jun 15 14:20:32 +0000 2018,1,0,9073,815,1235,0,0,1007628929027460000 ,4,,1583,"Jimmy Hutabarat, PhD",JimmyHutabarat8
Fri Sep 07 14:43:20 +0000 2018,1,17351972 ,1,Fri Feb 27 06:27:14 +0000 2009,1,0,1497,695,2681,1,0,22115133 ,5,Maryville TN,2887,chris kilby,TomahawkVol
Fri Sep 07 14:43:09 +0000 2018,2,3371900770 ,1,Sat Nov 12 05:09:51 +0000 2011,0,0,60081,4163,4997,1,1,410489408 ,171,"California, USA",169686,Air Sign,BlkLightDisco
Fri Sep 07 14:43:02 +0000 2018,0,1652541 ,0,Wed Apr 04 16:13:00 +0000 2012,1,0,140,13,63,0,0,545244865 ,0,,66,Daniel Torres,dntorres00
Fri Sep 07 14:39:47 +0000 2018,0,415859364 ,0,Tue Jan 15 05:23:56 +0000 2013,0,0,398,61,108,0,0,1091119681 ,1,,565,AnnieK42,AnnieK42
Fri Sep 07 14:39:01 +0000 2018,7,763813572 ,0,Wed Feb 01 22:57:55 +0000 2017,1,0,21001,1324,1849,0,0,826927586949341000 ,6,"New Jersey, USA",15251,Frostbite,BeverlyBednarc1
Fri Sep 07 14:38:45 +0000 2018,1,25073877 ,0,Mon Aug 30 03:31:35 +0000 2010,0,0,5700,190,1109,0,0,184650309 ,4,,3658,David Lesnieski,themexican734
Fri Sep 07 14:38:40 +0000 2018,0,25073877 ,0,Wed Jun 24 02:14:41 +0000 2015,1,0,1408,49,365,0,1,3254178296 ,3,"Colorado, USA",402,King Corky,KingCorky74
Fri Sep 07 14:38:10 +0000 2018,0,25073877 ,0,Sun Aug 10 22:38:28 +0000 2014,1,0,257150,6850,7378,0,1,2739446098 ,106,"Loveland, Ohio",175009,Susie Bradford,SusanKBradford
Fri Sep 07 14:36:52 +0000 2018,0,45055696 ,0,Mon Aug 27 15:00:42 +0000 2018,1,0,109,21,89,0,0,1034093351677690000 ,0,"Davison, MI",55,Poohna McCallister,poohnamcc
Fri Sep 07 14:35:55 +0000 2018,3,826101886390526000 ,0,Fri Jun 15 14:20:32 +0000 2018,1,0,9073,815,1235,0,0,1007628929027460000 ,4,,1583,"Jimmy Hutabarat, PhD",JimmyHutabarat8
Fri Sep 07 14:35:25 +0000 2018,0,227837742 ,0,Thu Jun 08 23:32:53 +0000 2017,1,0,2312,20,43,0,0,872959647686119000 ,0,"San Francisco, CA",1747,ccinsf,staceyinsf
Fri Sep 07 14:35:03 +0000 2018,0,25073877 ,0,Sat Nov 14 20:12:43 +0000 2009,0,0,2548,84,353,0,0,90011399 ,1,"Connecticut, USA",1676,Lucy,EnjoyTheDash
Fri Sep 07 14:34:46 +0000 2018,0,269486713 ,0,Thu Apr 28 21:58:06 +0000 2011,0,0,756,147,166,0,0,289576510 ,1,Dutch Carribean,,LoMejorDeBonaireю冬False,5282
Fri Sep 07 14:34:22 +0000 2018,1,4765364386 ,0,Thu May 17 00:02:48 +0000 2012,0,0,23046,722,1003,1,0,582359841 ,3,,6750,ReleaseTheEvidence MAGA #TRUMP2020 100%Deplorable,PaulaPaula1526
Fri Sep 07 14:33:49 +0000 2018,0,160010755 ,0,Wed Jun 22 21:08:20 +0000 2011,0,0,16467,2269,3315,1,0,322234897 ,75,"Arkansas, USA",92095,Candace,stillwaters1029
Fri Sep 07 14:33:42 +0000 2018,0,2472797990 ,0,Fri Jul 17 22:16:24 +0000 2009,0,0,15374,641,1489,1,1,57773893 ,10,In a dream within a dream,24532,Ashley Sirianni,ashleyfatale
Fri Sep 07 14:32:28 +0000 2018,1,415859364 ,2,Mon Jan 18 01:45:14 +0000 2016,1,0,780,2136,4971,0,0,4776145334 ,25,"Kelowna, British Columbia",316,Chris Hanlon,ChrisHanlonCA
Fri Sep 07 14:31:38 +0000 2018,0,174531349 ,0,Sat Mar 07 02:56:33 +0000 2009,1,0,138598,1071,1311,1,0,23156178 ,17,"Philadelphia, PA",53681,suzy greenberg,stacytklein
Fri Sep 07 14:30:48 +0000 2018,4,25073877 ,0,Sun Sep 25 20:47:48 +0000 2016,1,0,19429,5047,5044,0,1,780146808882290000 ,6,,,rob____1ü别锔筐吼火娥浆False,13296
Fri Sep 07 14:29:04 +0000 2018,0,25073877 ,0,Wed May 06 22:11:54 +0000 2015,0,0,70,582,11,1,0,3187007250 ,3,,207,Rossmore,rossmore
Fri Sep 07 14:26:19 +0000 2018,0,25073877 ,0,Thu Jun 11 15:56:41 +0000 2009,0,0,59,78,707,0,0,46417435 ,4,South Jersey / Philly,1210,@Johnny Blaze,johnnyblazenj
Fri Sep 07 14:24:30 +0000 2018,0,29289441 ,0,Sat Apr 11 00:57:44 +0000 2009,0,0,3808,1244,2085,0,0,30358219 ,2,United States,2587,Jabber 锔,dj77dj77
Fri Sep 07 14:24:02 +0000 2018,0,25073877 ,1,Sat Feb 25 05:35:20 +0000 2017,1,0,63535,2656,3068,1,1,835362524195356000 ,3,,16573,GregUniverse Resists,Mr_Universe2017
Fri Sep 07 14:23:46 +0000 2018,0,45055696 ,0,Wed Jan 02 05:38:08 +0000 2013,1,0,30,29,59,0,0,1054276284 ,0,"Kennesaw, GA",148,Mom_2019,mom_2019
Fri Sep 07 14:23:31 +0000 2018,0,25073877 ,0,Thu Sep 08 12:29:14 +0000 2011,0,0,459,4,101,0,0,370075165 ,1,United States,717,Justahometowngirl..livinginalonelyoworld,Lovemercyjustic
Fri Sep 07 14:23:10 +0000 2018,0,25073877 ,0,Sun May 06 21:00:36 +0000 2012,0,0,2686,907,1690,1,0,573014713 ,11,In the eye of the storm,2642,Laura ,AllyahsWorld
Fri Sep 07 14:23:06 +0000 2018,8,2598733719 ,1,Thu Jan 15 00:32:49 +0000 2015,1,0,197041,101254,94857,0,1,2979171304 ,1013,,250002,Regina Spacola,gigirules7
Fri Sep 07 14:23:03 +0000 2018,0,382708289 ,0,Fri Oct 04 03:33:04 +0000 2013,0,0,26978,96,70,1,0,1932944425 ,2,United States,7797,Aatel,KinKortoboBimur
Fri Sep 07 14:23:02 +0000 2018,0,415859364 ,0,Sun Aug 05 07:12:44 +0000 2012,1,0,9014,455,1282,0,1,738165480 ,2,,2554,YSIV 28.9.18,94_ezekiel
Fri Sep 07 14:23:01 +0000 2018,0,969762043820724000 ,0,Thu Apr 09 16:58:37 +0000 2009,0,0,100612,433,189,0,0,30020405 ,16,,23346,Greg,Greg_NJ
Fri Sep 07 14:21:02 +0000 2018,1,438737485 ,0,Mon Nov 25 23:05:37 +0000 2013,0,0,581,324,470,1,1,2214808435 ,0,"Novi, MI",2885,Walter c. Kenney IV,Exclusive_kenn
Fri Sep 07 14:20:51 +0000 2018,1,3404601490 ,0,Wed Aug 05 18:27:00 +0000 2015,1,0,8493,217,433,1,1,3404601490 ,0,WV | GA  | occasionally in NYC,9591,CR,_carissarussell
Fri Sep 07 14:20:38 +0000 2018,0,15012486 ,0,Tue Oct 12 19:36:58 +0000 2010,1,0,6577,121,1232,1,0,201855491 ,6,dallas texas ,9987,BG ,bgindallas
Fri Sep 07 14:18:43 +0000 2018,0,25073877 ,0,Sun Dec 11 15:31:00 +0000 2011,0,0,2172,29,189,0,0,434212972 ,0,,2423,Matt Booker,MattBooker
Fri Sep 07 14:18:36 +0000 2018,0,25073877 ,0,Sun Nov 07 20:04:10 +0000 2010,1,1,5,8,20,0,0,213040398 ,0,,4,Jorge Recio,L3THAL_Z28
Fri Sep 07 14:17:44 +0000 2018,0,25073877 ,0,Sun Nov 22 16:25:08 +0000 2009,0,0,1879,237,654,0,0,91818388 ,2,,9973,Brett W. Miller,Extraneous_T
Fri Sep 07 14:15:51 +0000 2018,0,546142089 ,0,Sun Sep 25 21:07:11 +0000 2011,0,0,38,427,1526,1,0,379963365 ,165,Suburb of Gotham City,5824,The Real Honz,TheRealHonz
Fri Sep 07 14:15:29 +0000 2018,0,4027943237 ,0,Thu Jul 02 19:18:52 +0000 2009,0,0,85942,7961,7848,0,0,53158947 ,230,In Your Mind,341453,Nicole ,MzDivah67
Fri Sep 07 14:14:58 +0000 2018,0,326546207 ,0,Tue Jul 12 17:44:13 +0000 2011,0,0,3655,348,1081,0,0,334168993 ,8,anywhere but there,5151,7|?|_|7# or GTFO,dy570p14n
Fri Sep 07 14:14:51 +0000 2018,13,22891214 ,1,Sun Apr 11 04:31:12 +0000 2010,1,0,66,28,230,1,0,131729162 ,0,cincinnati,159,Chad boogie,C_boogz
Fri Sep 07 14:14:45 +0000 2018,3,791077327 ,1,Tue Feb 24 19:14:23 +0000 2009,0,0,4253,614,575,1,1,21784455 ,7,"St Louis, MO",,ネan On FireガFalse,18512
Fri Sep 07 14:14:15 +0000 2018,0,279098520 ,0,Thu Apr 02 03:54:57 +0000 2009,1,0,632,44,164,1,1,28276748 ,0,"Denver, CO",394,Thadd Allen,thaddy25
Fri Sep 07 14:14:02 +0000 2018,0,25073877 ,0,Sun Feb 12 15:38:44 +0000 2012,0,0,628,69,973,0,0,490458770 ,0,"Paris, New York, Atlanta",611,Amanda Weaver,mandimae5
Fri Sep 07 14:13:47 +0000 2018,0,20772763 ,0,Fri May 13 19:36:19 +0000 2011,0,0,77531,2301,2725,1,1,298134682 ,7,"North Carolina, USA",14947,Tarheel4eva,fayepelzer
Fri Sep 07 14:13:33 +0000 2018,2,65493023 ,1,Tue Dec 02 04:30:28 +0000 2008,0,0,37770,2244,4970,0,0,17799609 ,11,North of 45,4628,thevicar,thevicar
Fri Sep 07 14:13:16 +0000 2018,0,45055696 ,0,Mon Jul 27 20:11:56 +0000 2009,1,0,7483,5026,927,1,0,60696595 ,21,Los Angeles/ Worldwide,15836,Nicholas Barrett,PTNickB
Fri Sep 07 14:11:38 +0000 2018,0,25073877 ,0,Sun Jul 31 18:49:11 +0000 2011,0,0,9737,401,476,0,0,346106173 ,30,"Kansas City, MO",17528,Kris Kobach Sucks Balls,KrisSucksBalls
Fri Sep 07 14:11:37 +0000 2018,0,45055696 ,0,Mon Jun 06 16:12:26 +0000 2016,0,0,18705,3776,3889,0,0,739852455739957000 ,9,United States,,乖ruepatriotlady宫False,25197
Fri Sep 07 14:11:30 +0000 2018,1,9376622 ,0,Fri May 30 15:44:07 +0000 2014,0,0,81081,6099,5263,0,0,2535321252 ,21,,95126,SherriMutts4me,mutts4me_sherri
Fri Sep 07 14:10:10 +0000 2018,0,26589987 ,0,Thu Jul 23 02:53:10 +0000 2015,1,0,9623,273,276,1,0,3388450277 ,16,"New York, NY",1266,Tony Pace,cerebrlgraffiti
Fri Sep 07 14:09:51 +0000 2018,0,36511031 ,0,Sun Jun 28 16:00:31 +0000 2009,0,0,12155,542,2204,0,0,51762952 ,71,,32814,WantNews,WantNews
Fri Sep 07 14:09:21 +0000 2018,0,25073877 ,0,Wed Jan 24 14:57:55 +0000 2018,1,0,253,10,75,0,0,956179261903089000 ,0,"Chandler, AZ",3266,JFlex1979,Flex1979J
Fri Sep 07 14:08:31 +0000 2018,0,25073877 ,0,Wed Aug 26 17:40:09 +0000 2009,1,0,573,29,38,0,0,69043797 ,0,"California, USA",3868,dj strike,djstreich
Fri Sep 07 14:08:07 +0000 2018,0,4765364386 ,0,Sun Sep 15 07:21:49 +0000 2013,1,0,11474,1796,602,0,0,1866619902 ,11,"Boston, MA",,吼噶merican BlackMan吼脯False,9984
Fri Sep 07 14:07:21 +0000 2018,1,4376835677 ,1,Tue Mar 26 17:03:17 +0000 2013,1,0,25184,5283,4897,1,1,1304885082 ,7,,11615,Thea Clarke,Msmanchester1
Fri Sep 07 14:06:29 +0000 2018,0,25073877 ,0,Tue Nov 22 15:38:28 +0000 2011,1,0,7269,86,139,1,0,418787156 ,22,The Beach,1920,Surfbrutha,Surfbrutha
Fri Sep 07 14:05:01 +0000 2018,0,25073877 ,0,Mon Nov 09 15:21:12 +0000 2015,0,0,3655,153,198,1,1,4149918501 ,12,Merica,4027,Brandon James,Dutch__V
Fri Sep 07 14:04:49 +0000 2018,0,5885732 ,0,Wed Apr 18 17:58:39 +0000 2012,1,0,152,50,377,0,0,557086732 ,0,CT,897,Lenny Abraham,msgme21
Fri Sep 07 14:04:23 +0000 2018,0,25073877 ,0,Fri Aug 17 04:22:03 +0000 2012,1,0,5968,165,437,1,0,762975146 ,1,United States,4178,ZN  7VN,DoppelSoup
Fri Sep 07 14:04:22 +0000 2018,0,32453930 ,0,Thu Jul 23 02:53:10 +0000 2015,1,0,9623,273,276,1,0,3388450277 ,16,"New York, NY",1266,Tony Pace,cerebrlgraffiti
Fri Sep 07 14:03:52 +0000 2018,1,25073877 ,0,Sun Jul 16 01:02:54 +0000 2017,1,1,1285,11,46,0,0,886390652400934000 ,0,,1102,Psychogranny,AnnieGa15235734
Fri Sep 07 14:03:22 +0000 2018,2,701725963 ,0,Thu Nov 12 03:39:20 +0000 2015,1,0,1860,26,58,1,0,4208198952 ,0,,1108,Lenny,Lenny97544524
Fri Sep 07 14:02:54 +0000 2018,83,870850619397087000 ,2,Sat Mar 20 03:13:17 +0000 2010,0,0,20,39,52,0,0,124647330 ,0,Hong Kong,483,Ian Broughton,IanBtweetin
Fri Sep 07 14:02:48 +0000 2018,0,25073877 ,0,Tue Jan 24 19:27:23 +0000 2017,1,0,275,7,35,0,1,823975504168570000 ,0,,40,Nathalie Brand,NBmv26
Fri Sep 07 14:02:44 +0000 2018,1,25073877 ,0,Thu Aug 09 19:55:14 +0000 2018,1,0,9233,1317,1678,0,1,1027644490998310000 ,1,"Delaware, USA",4703,I BLEED BLUE (Proud Black American),IBLEEDBLUE15
Fri Sep 07 14:02:42 +0000 2018,1,42171187 ,1,Sun Sep 15 07:21:49 +0000 2013,1,0,11474,1796,602,0,0,1866619902 ,11,"Boston, MA",,吼噶merican BlackMan吼脯False,9984
Fri Sep 07 14:02:27 +0000 2018,0,415859364 ,0,Mon Aug 27 05:24:39 +0000 2018,1,0,2,3,34,0,0,1033948385500430000 ,0,"Bengaluru, India",1,Vaynika Singh,VaynikaS
Fri Sep 07 14:01:20 +0000 2018,0,2908170952 ,0,Tue May 05 23:52:00 +0000 2009,0,0,1820,482,626,1,1,38057163 ,10,"Memphis, Tennessee, USA, Earth",7328,Clint Easthood,TheClintonShow
Fri Sep 07 14:00:45 +0000 2018,0,382685028 ,0,Thu Mar 19 05:16:23 +0000 2009,0,0,9002,355,690,1,0,25243287 ,14,USA,13212,Moni,Moni100
Fri Sep 07 14:00:22 +0000 2018,0,25073877 ,0,Thu Nov 07 13:17:57 +0000 2013,1,0,1850,52,304,0,0,2172122669 ,1,,1419,aMelly,melvilleal
Fri Sep 07 14:00:22 +0000 2018,0,594175899 ,0,Tue Jan 13 02:40:31 +0000 2009,0,0,9009,1221,1063,1,1,18925432 ,31,"Chicago, IL",,ㄍichele BrockìFalse,54605
Fri Sep 07 14:00:08 +0000 2018,0,33539270 ,0,Mon Sep 29 17:20:47 +0000 2014,1,1,6,0,47,0,0,2792254054 ,0,,4,TDog,TDog3314
Fri Sep 07 13:59:44 +0000 2018,0,449417488 ,0,Tue Feb 14 19:54:01 +0000 2017,1,0,9106,236,441,0,1,831592352594673000 ,2,"Chicago, IL",1852,LaVont'e Stewart Sr.,LavontSr
Fri Sep 07 13:59:29 +0000 2018,0,23645988 ,0,Fri Apr 17 23:51:41 +0000 2009,0,0,9528,94,259,0,0,32669268 ,0,Maine/New Hampshire,1593,Woodward Groupie,KhristinaBelle
Fri Sep 07 13:59:20 +0000 2018,0,30354991 ,0,Thu Sep 06 23:30:39 +0000 2018,0,0,4,13,59,0,0,1037845562941430000 ,0,AtlanticOcean,29,DipsyDiverDavina1,dipsy_diver
Fri Sep 07 13:58:59 +0000 2018,0,75311987 ,0,Wed Jul 23 00:42:39 +0000 2008,1,0,51458,2582,5001,0,0,15549184 ,7,"Portland, Oregon",35951,Glsgwgrl,Glsgwgrl
Fri Sep 07 13:58:50 +0000 2018,0,965858163302981000 ,0,Wed Nov 07 13:24:27 +0000 2012,1,1,17,2,13,0,0,932049014 ,0,,192,Bebo Robbs ,BeboBrobbs15
Fri Sep 07 13:58:08 +0000 2018,6,25073877 ,1,Mon Mar 14 21:53:12 +0000 2011,1,0,17635,1877,2090,1,0,266222096 ,23,Essex ,31811,Joe Ashley ,realjoeashley
Fri Sep 07 13:58:02 +0000 2018,0,1006873842093040000 ,0,Wed Jun 13 12:20:05 +0000 2018,1,0,2731,540,763,0,1,1006873842093040000 ,0,"Delta, Nigeria",847,Cymplycee,cymplycee
Fri Sep 07 13:57:43 +0000 2018,1,3012749984 ,0,Wed Feb 04 04:30:03 +0000 2015,1,0,26049,322,413,0,0,3016260999 ,8,DS,14740,S Taylor,LSUSteve1
Fri Sep 07 13:57:41 +0000 2018,0,25073877 ,0,Wed Jul 20 14:38:10 +0000 2011,0,0,6311,23,49,0,0,339058638 ,2,,3565,Rage Queen,RageQueen1
Fri Sep 07 13:57:40 +0000 2018,0,25073877 ,0,Sat Mar 26 23:53:19 +0000 2016,1,0,111376,1528,678,1,1,713876515985891000 ,116,"Chicago, IL",45942,Ryan Bauer,Logan33dc
Fri Sep 07 13:55:35 +0000 2018,0,415859364 ,0,Sun Mar 14 17:07:15 +0000 2010,0,0,2027,852,1416,1,0,123004404 ,31,"North East, England",2294,Marie Westmoreland,mariewestwriter
Fri Sep 07 13:53:55 +0000 2018,0,25073877 ,0,Fri Apr 10 13:04:10 +0000 2015,1,0,2580,20,82,0,0,3148017704 ,0,The Shadow of the Tetons!,1277,The Real Neal,CascadiaCoffee
Fri Sep 07 13:53:53 +0000 2018,0,25073877 ,0,Tue Oct 31 16:05:31 +0000 2017,0,0,1309,13,66,0,0,925393303994097000 ,0,"Uxbridge, MA",656,Penetration Bot,penetrationbot
Fri Sep 07 13:53:37 +0000 2018,0,52544275 ,0,Thu Nov 11 23:22:26 +0000 2010,0,0,8991,131,130,0,0,214668138 ,3,EnRoute,6887,RachelGoodstein,rachelgoodstein
Fri Sep 07 13:53:19 +0000 2018,0,465046121 ,0,Wed Nov 07 13:24:27 +0000 2012,1,1,17,2,13,0,0,932049014 ,0,,192,Bebo Robbs ,BeboBrobbs15
Fri Sep 07 13:53:03 +0000 2018,0,3302104523 ,0,Sun Sep 22 13:16:04 +0000 2013,1,0,3214,342,428,0,0,1893747613 ,1,"Hamptons, NY",12505,TPeterSullivan  ,TPeterSullivan
Fri Sep 07 13:51:56 +0000 2018,1,25073877 ,0,Sat Oct 26 01:36:31 +0000 2013,0,0,122932,3721,4714,1,1,2155923307 ,49,"Toronto, ON Canada ",,Andrea Valentini ΜFalse,92202
Fri Sep 07 13:51:49 +0000 2018,0,36035254 ,0,Tue Sep 16 15:31:15 +0000 2014,0,0,10527,776,3722,1,0,2813360329 ,30,I'M IN HEAVEN ,16400,Daddy's Lil Girl,pennsydiva
Fri Sep 07 13:49:55 +0000 2018,0,870850619397087000 ,0,Wed Sep 05 15:44:11 +0000 2018,1,0,1,3,39,0,0,1037365787080770000 ,0,,7,Allison de Gravelles,GravellesDe
Fri Sep 07 13:49:22 +0000 2018,0,415859364 ,0,Sun May 26 03:28:45 +0000 2013,1,0,43864,11073,2959,1,1,1458614088 ,137,Wiradjuri (NSW) ,38705,Joe Williams - TEW,joewilliams_tew
Fri Sep 07 13:48:08 +0000 2018,0,15464697 ,0,Thu Nov 11 23:22:26 +0000 2010,0,0,8991,131,130,0,0,214668138 ,3,EnRoute,6887,RachelGoodstein,rachelgoodstein
Fri Sep 07 13:47:58 +0000 2018,0,25073877 ,0,Mon Nov 11 18:09:30 +0000 2013,1,0,4314,42,138,0,0,2188808642 ,0,,2130,Tracy H,THammond0311
Fri Sep 07 13:47:37 +0000 2018,0,25073877 ,0,Sat Jul 26 00:10:15 +0000 2014,0,0,1753,675,716,1,0,2724680746 ,2,,2155,Red Squadron 5 ぁ,RedSquadron_5
Fri Sep 07 13:46:21 +0000 2018,0,248868822 ,0,Mon Feb 07 22:06:39 +0000 2011,0,0,13568,5628,6451,1,0,248868822 ,90,United States,30405,Charlet Faye,CharletFaye1
Fri Sep 07 13:46:10 +0000 2018,0,26589987 ,0,Wed Jun 13 01:43:26 +0000 2012,1,0,2662,1259,872,1,1,606880386 ,3,,,yoursTruly. 葛粳False,8474
Fri Sep 07 13:45:47 +0000 2018,1,25073877 ,0,Wed Nov 19 18:08:16 +0000 2008,0,0,4,2088,3319,1,1,17491374 ,49,"Berkeley, CA",15477,Linda C.,calballgirl
